Tiempo en Meses desde el Ultimo Mantenimiento,Horas de Uso Totales,Ciclos de Encendido/Apagado,Condiciones Ambientales - Optimo,Condiciones Ambientales - Aceptable,Condiciones Ambientales - Critico,Tipo de Aplicaciones - Bajo Uso,Tipo de Aplicaciones - Mediano Uso,Tipo de Aplicaciones - Alto Uso,Refrigeracion Adicional,Carga de Trabajo Promedio (%),Proximo Mantenimiento en Meses
0.6931471805599453,8.418256443556213,6.532334292222349,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.5217885770490405,0.6931471805599453
2.3978952727983707,8.39795910349254,6.44413125670044,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.1780538303479453,0.6931471805599453
2.3978952727983707,8.297294370266917,6.652863029353346,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.7135720667043075,1.6094379124341003
2.3025850929940455,8.68676717538769,6.167516490888341,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3672958299864737,0.6931471805599453
2.0794415416798357,8.268988209506656,6.265301212737709,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.31748811353631,0.6931471805599453
2.3025850929940455,8.613775289262481,6.167516490888341,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0910424533583156,0.6931471805599453
2.071733688021396,8.378461368389722,6.204735011500892,0.9228372185513668,0.0,0.0,0.0,0.9180996200106362,0.0,0.9258775251521638,4.399956572010276,1.564654281546464
1.0637668501649284,8.305493002798027,6.425695926904688,0.0,1.0518901635394724,0.0,0.0,1.085758684275932,0.0,0.9132255820941464,4.219588814937433,1.5783108529313359
1.791759469228055,7.728855823852543,6.19644412779452,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.204692619390966,2.0794415416798357
1.6789072728039567,8.113885941110722,5.920575289231984,0.0,0.9764644206392532,0.0,0.0,1.0884132738879515,0.0,1.0593425481278975,4.198332590744631,1.6145602021604457
2.197224577336219,8.668539943910762,5.98393628068719,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.499809670330265,1.3862943611198906
0.6931471805599453,8.613956859848544,6.777646593635116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1780538303479453,1.6094379124341003
2.3978952727983707,8.55756708555451,6.244166900663736,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.219507705176107,0.6931471805599453
2.4849066497880004,8.532672762264623,6.655440350367647,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.6635616461296463,0.6931471805599453
2.4849066497880004,8.386172928977834,6.77078942390898,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.564348191467836,1.0986122886681096
1.3862943611198906,8.418918622147897,6.104793232414985,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.9702919135521215,0.6931471805599453
2.5649493574615367,7.891330757661888,6.498282149476434,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.430816798843313,0.6931471805599453
1.9459101490553132,8.328692583545568,6.045005314036011,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.1354942159291497,0.6931471805599453
1.6094379124341003,8.288785810426928,6.654152520183218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.454347296253507,0.6931471805599453
1.791759469228055,8.457443187010464,6.295266001439646,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.6888794541139363,0.6931471805599453
1.9459101490553132,8.516192691082654,6.744059186311347,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8066624897703196,1.6094379124341003
2.4849066497880004,8.44009614103127,6.561030665896572,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.6375861597263857,0.6931471805599453
2.197224577336219,8.232706009860975,6.335054251498058,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.5553480614894135,0.6931471805599453
2.197224577336219,8.371936178759098,5.8944028342648505,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.1780538303479453,1.6094379124341003
1.6094379124341003,7.749753406274436,6.4723462945009,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.418840607796597,0.6931471805599453
1.8347366521484905,7.9388233623473035,6.550579691713306,0.0,0.0,0.9401125425430102,0.0,1.0287796696421112,0.0,0.9804009374501736,4.299141667807407,0.6562879147493142
1.0986122886681096,7.952263308657046,6.590301048196686,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.143134726391533,0.6931471805599453
0.7058787408313894,8.239277296598338,6.618829553546315,0.0,1.0958602403665407,0.0,0.0,0.9522505410383386,0.0,0.0,3.841323039149476,1.1602865487269631
2.5649493574615367,8.224163512637862,6.089044875446846,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.382026634673881,1.0986122886681096
1.6094379124341003,8.653645314551737,6.466144724237619,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.543294782270004,0.6931471805599453
1.791759469228055,8.18004072349016,6.167516490888341,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.4011973816621555,1.3862943611198906
2.0794415416798357,7.896924656268864,6.617402977974477,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.430816798843313,1.3862943611198906
1.0986122886681096,8.690137586397595,6.762729506931879,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.330733340286331,1.6094379124341003
1.0986122886681096,8.183397369998433,6.263398262591624,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0910424533583156,1.0986122886681096
1.791759469228055,8.329175442077402,6.218600119691729,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7612001156935624,1.6094379124341003
2.5438806443122073,8.250193537585515,6.33409225044346,0.0,1.0340827667964485,0.0,0.0,1.0632182507465031,0.0,1.0486661732534208,3.0515999749062335,1.148058281129968
1.1320189509109402,8.319712393826293,5.9936135168668025,0.0,0.0,0.9459042684282702,0.9611112567352744,0.0,0.0,0.9658199798968194,4.526377063039661,0.6531060707458465
2.4849066497880004,8.32482129876878,6.340359303727752,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0910424533583156,0.6931471805599453
1.599378566374671,8.32093679879571,5.905696637635853,0.0,0.0,0.972212001101226,0.0,0.9989701190608276,0.0,0.0,4.4163092130070245,0.72336357607863
2.156124719693092,8.571125871617985,6.330230265267092,0.0,0.0,0.9416963426005563,0.0,0.9949162720606016,0.0,0.0,3.6705818509339267,0.6469959508978381
2.3025850929940455,8.681350777582521,6.259581464064922,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0943445622221,0.6931471805599453
2.3978952727983707,8.597666575566114,6.4723462945009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.1780538303479453,0.6931471805599453
1.3862943611198906,8.506132244056813,6.144185634125646,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.304065093204169,0.6931471805599453
2.4010069245804866,8.408575002035539,6.5826270826589255,0.0,0.9875163380803256,0.0,1.022287302847139,0.0,0.0,0.94958987863224,4.322173912441979,0.6960503117852308
2.4849066497880004,7.862112211662748,6.728628613084702,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.418840607796597,0.6931471805599453
2.3978952727983707,8.553525120663627,6.077642243349034,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.5553480614894135,0.6931471805599453
1.3862943611198906,8.694334688168649,6.333279628139691,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.4011973816621555,1.3862943611198906
1.0986122886681096,7.720461694599721,6.75343791859778,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.543294782270004,0.6931471805599453
2.3025850929940455,8.604837701268284,6.677083461247135,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.007333185232471,0.6931471805599453
2.3025850929940455,8.144969417087875,6.493753839851686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.127134385045092,1.6094379124341003
2.3025850929940455,8.67709870892586,6.720220155135295,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.174387269895637,0.6931471805599453
2.4849066497880004,8.27715777243181,6.244166900663736,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.9702919135521215,0.6931471805599453
1.791759469228055,8.403352374992478,6.386879319362644,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.7612001156935624,1.9459101490553132
2.4849066497880004,8.01102337918644,6.570882962339584,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.737669618283368,0.6931471805599453
1.1064684394452795,8.158382381412247,6.47846332357234,0.0,0.9119698184730384,0.0,0.0,0.9510620486330136,0.0,0.0,4.402779577937992,0.7170925474126428
2.4843206576993455,8.500417538898054,6.378338629255043,1.073015942161951,0.0,0.0,0.0,0.0,0.9579735023853366,0.0,3.9906401305254673,1.434184205694243
1.3862943611198906,7.797291273547472,6.44094654063292,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.3672958299864737,0.6931471805599453
1.0986122886681096,8.345930261979015,6.202535517187922,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.2484952420493585,1.0986122886681096
2.3025850929940455,8.427049641563272,6.432940092739179,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.382026634673881,0.6931471805599453
1.3862943611198906,8.641179171197228,6.71295620067707,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.48863636973214,0.6931471805599453
2.0794415416798357,8.210124405164265,6.679599185844383,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.2484952420493585,0.6931471805599453
2.3025850929940455,7.723120092266331,6.113682179832231,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.553876891600541,0.6931471805599453
1.0986122886681096,8.077757563736919,6.677083461247135,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.143134726391533,1.0986122886681096
1.3862943611198906,8.166784289056151,6.746412128573374,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.31748811353631,1.6094379124341003
0.6931471805599453,8.047829357457841,5.948034989180646,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.07753744390572,0.6931471805599453
1.791759469228055,8.114324709155339,6.400257445308821,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.189654742026425,1.0986122886681096
2.3025850929940455,7.677400430514807,6.79794041297493,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.330733340286331,1.3862943611198906
1.7715653459639293,8.659426825862843,6.028791282160922,0.0,1.0129571828279442,0.0,0.0,0.0,0.94410598545296,0.934818209615454,4.216007279665844,0.6986362421321156
1.6094379124341003,7.938445551164788,6.542471960506804,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.382026634673881,1.791759469228055
1.9459101490553132,8.451053388911692,6.514712690872529,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.6635616461296463,1.0986122886681096
2.4882198641615245,7.903897497128675,6.555097973459841,0.0,0.0,0.9231519362549536,0.0,1.0035281125487088,0.0,1.047676041839582,3.851424734182354,0.68819488977967
2.5649493574615367,8.28576542051433,6.400257445308821,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.51085950651685,1.6094379124341003
1.3862943611198906,7.8567067930958405,6.154858094016418,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.1588830833596715,1.6094379124341003
1.6094379124341003,7.951207156472971,6.156978985585555,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.4657359027997265,0.6931471805599453
1.791759469228055,8.617762246337932,6.793466132580009,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.564348191467836,0.6931471805599453
1.3862943611198906,8.520388082312756,6.546785410760524,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2626798770413155,0.6931471805599453
1.6094379124341003,8.013343181386672,6.423246963533519,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.3672958299864737,1.0986122886681096
2.5649493574615367,8.572249397164315,6.646390514847729,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.4965075614664802,0.6931471805599453
0.6931471805599453,7.860570785538664,6.61338421837956,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7612001156935624,0.6931471805599453
0.6931471805599453,7.900266036767701,6.06842558824411,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.276666119016055,1.0986122886681096
1.0986122886681096,7.759614150696903,6.429719478039137,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.04305126783455,1.9459101490553132
1.4344694896118946,8.622949492544636,6.3983790803795575,0.0,0.9967093078063584,0.0,1.0146655764267083,0.0,0.0,1.0941387922982857,4.408289333474509,1.141521721405647
1.3862943611198906,8.61431990214696,6.620073206530356,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.828641396489095,0.6931471805599453
2.4849066497880004,8.622273667866745,6.489204931325317,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.3694478524670215,0.6931471805599453
2.4849066497880004,8.254528881939745,6.709304340258298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.276666119016055,1.3862943611198906
1.0986122886681096,8.607033895416027,6.741700694652054,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.189654742026425,1.791759469228055
1.791759469228055,7.973844375944687,6.507277712385012,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.48863636973214,0.6931471805599453
1.6094379124341003,8.61122983334262,6.4967749901858625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.564348191467836,0.6931471805599453
2.3025850929940455,8.08271113423758,6.129050210060545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.828641396489095,1.791759469228055
1.3862943611198906,8.639587799629844,6.230481447578482,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.31748811353631,0.6931471805599453
2.211201889416558,8.079839762735212,5.868563463307729,0.9794688291867688,0.0,0.0,0.0,1.0387268459361263,0.0,1.0663200934873205,4.460671166024917,1.708702402792548
2.0794415416798357,7.6787889981991535,6.1923624894748714,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.564348191467836,0.6931471805599453
2.3025850929940455,8.456381052019479,5.948034989180646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.332204510175204,1.6094379124341003
1.791759469228055,8.428143374582726,6.598509028614515,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.07753744390572,0.6931471805599453
1.0986122886681096,8.420462002456466,6.350885716714739,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.465908118654584,1.6094379124341003
1.0678302488277311,8.24272426799756,6.56051237307557,0.0,0.0,1.0547196405126011,0.9596204366472284,0.0,0.0,0.0,3.923998596904804,0.7220426164429479
2.197224577336219,8.025516386489008,6.008813185442595,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.174387269895637,1.6094379124341003
2.0794415416798357,8.68777949199177,6.62273632394984,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.3694478524670215,0.6931471805599453
1.3862943611198906,8.392989587956931,6.186208623900494,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.828641396489095,0.6931471805599453
1.9459101490553132,8.417372856134026,6.447305862541213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.912023005428146,0.6931471805599453
0.6931471805599453,8.631057447565285,6.715383386334681,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.04305126783455,0.6931471805599453
1.0986122886681096,8.419359831067474,6.6293632534374485,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.23410650459726,0.6931471805599453
2.0794415416798357,8.028455164114252,6.208590026096629,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.430816798843313,0.6931471805599453
1.3862943611198906,8.637284671674058,6.499787040655854,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.499809670330265,0.6931471805599453
2.3025850929940455,7.982416346827733,6.13122648948314,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.553876891600541,0.6931471805599453
1.4036933614757188,7.902283071857915,6.311948619458267,0.0,1.0961981266677756,0.0,1.0327164780709817,0.0,0.0,1.0996974575122085,4.098818470541242,1.5326138713626403
1.6094379124341003,8.361240889642351,6.4425401664681985,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.044522437723423,0.6931471805599453
1.0986122886681096,8.305978210967302,6.202535517187922,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.465908118654584,0.6931471805599453
2.4849066497880004,8.145839612936841,6.660575149839686,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.394449154672438,1.6094379124341003
2.197224577336219,7.67693714581808,6.380122536899765,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.2580965380214817,1.0986122886681096
1.6094379124341003,7.899153483343097,6.257667587882638,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.988984046564274,1.9459101490553132
2.197224577336219,8.288785810426928,6.76619171466035,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.330733340286331,0.6931471805599453
2.197224577336219,8.341886969516187,5.926926025970411,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0943445622221,1.791759469228055
2.525264525314529,8.225032638919352,6.353754589553677,0.0,0.0,1.0739223686132773,0.9191440047141703,0.0,0.0,0.0,2.982911937340062,0.6759702475182781
1.791759469228055,8.601718146485926,5.98393628068719,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.204692619390966,1.6094379124341003
2.3025850929940455,8.548691858475609,6.220590170099739,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.912023005428146,1.0986122886681096
2.1312970873736776,8.157926234525673,6.819947823889729,0.0,0.0,0.9891523822369658,1.0917029190347172,0.0,0.0,0.0,3.9049941476654024,0.699127973337681
2.3025850929940455,7.693025748417888,6.597145701886651,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.04305126783455,1.6094379124341003
1.791759469228055,8.56388591940822,6.07073772800249,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.430816798843313,1.0986122886681096
1.0986122886681096,8.203304026795282,6.161207321695076,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.304065093204169,0.6931471805599453
1.3862943611198906,7.937731775260108,6.679599185844383,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.442651256490317,0.6931471805599453
2.3978952727983707,8.505120610181969,6.71295620067707,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5553480614894135,1.3862943611198906
2.3025850929940455,7.801800401908972,6.345636360828595,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.044522437723423,1.791759469228055
2.0794415416798357,8.577723691156269,6.450470422144176,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.356708826689592,0.6931471805599453
1.0986122886681096,8.59378379357795,6.037870919922137,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.295836866004329,1.9459101490553132
1.9459101490553132,8.634264863002075,6.784457062637643,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.564348191467836,1.0986122886681096
1.9459101490553132,8.483429561263428,6.269096283706261,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.784189633918261,0.6931471805599453
2.0794415416798357,8.68946441235669,6.794586580876499,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.828641396489095,1.3862943611198906
2.0794415416798357,8.240648863374911,6.695798917058491,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.394449154672438,0.6931471805599453
2.4849066497880004,8.090708716083997,6.202535517187922,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.477336814478206,0.6931471805599453
2.3025850929940455,8.103191752285786,6.253828811575473,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.2626798770413155,0.6931471805599453
2.3025850929940455,8.643297068211963,6.566672429803241,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.58351893845611,1.3862943611198906
2.0794415416798357,8.66888370465667,6.514712690872529,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.951243718581427,1.3862943611198906
1.3862943611198906,8.305236829492591,6.748759547491679,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6635616461296463,1.3862943611198906
2.3978952727983707,8.593598522618642,6.551080335043404,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.304065093204169,0.6931471805599453
1.0986122886681096,7.660585461703256,6.792344427470809,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.828641396489095,0.6931471805599453
1.0986122886681096,8.061802274538348,6.608000625296087,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.04305126783455,0.6931471805599453
2.0794415416798357,8.329416783939319,6.396929655216146,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.304065093204169,1.3862943611198906
2.4849066497880004,8.583355393669907,6.543911845564792,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.295836866004329,1.6094379124341003
0.6931471805599453,8.251924713801357,6.568077911411976,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.7612001156935624,0.6931471805599453
2.4849066497880004,8.541495483939203,6.717804695023691,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.382026634673881,0.6931471805599453
1.3862943611198906,8.069968149059841,6.107022887742254,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.7135720667043075,2.0794415416798357
1.6094379124341003,8.538367426647644,6.413458957167356,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.477336814478206,0.6931471805599453
0.6931471805599453,8.617038526385953,6.715383386334681,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.060443010546419,0.6931471805599453
1.3862943611198906,8.339500903005945,6.059123195581797,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.58351893845611,0.6931471805599453
1.6094379124341003,7.784889295655098,6.311734809152914,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.290459441148391,0.6931471805599453
